FID1	ID1	FID2	ID2	Kinship	Z0
GTOP-CB121	GTOP-CB121	GTOP-CG061	GTOP-CG061	0.007	0.982
GTOP-CB121	GTOP-CB121	GTOP-CG071	GTOP-CG071	0.0087	0.9767
GTOP-CB121	GTOP-CB121	GTOP-CG091	GTOP-CG091	0.004	1
GTOP-CB121	GTOP-CB121	GTOP-CG111	GTOP-CG111	0.0051	0.9818
GTOP-CB151	GTOP-CB151	GTOP-CB281	GTOP-CB281	0.0059	0.9607
GTOP-CB151	GTOP-CB151	GTOP-CC031	GTOP-CC031	0.0073	1
GTOP-CB151	GTOP-CB151	GTOP-CC041	GTOP-CC041	0.004	1
GTOP-CB151	GTOP-CB151	GTOP-CC061	GTOP-CC061	0.0081	1
GTOP-CB151	GTOP-CB151	GTOP-CC121	GTOP-CC121	0.0039	1
GTOP-CB151	GTOP-CB151	GTOP-CC131	GTOP-CC131	0.0019	1
GTOP-CB151	GTOP-CB151	GTOP-CC141	GTOP-CC141	0.0068	1
GTOP-CB151	GTOP-CB151	GTOP-CC201	GTOP-CC201	0.0024	1
GTOP-CB151	GTOP-CB151	GTOP-CC231	GTOP-CC231	0.0071	1
GTOP-CB151	GTOP-CB151	GTOP-CC241	GTOP-CC241	0.0043	1
GTOP-CB151	GTOP-CB151	GTOP-CC251	GTOP-CC251	0.0089	1
GTOP-CB151	GTOP-CB151	GTOP-CC291	GTOP-CC291	0.0073	0.9677
GTOP-CB151	GTOP-CB151	GTOP-CC311	GTOP-CC311	0.0061	1
GTOP-CB151	GTOP-CB151	GTOP-CD021	GTOP-CD021	-5e-04	1
GTOP-CB151	GTOP-CB151	GTOP-CD121	GTOP-CD121	0.0048	1
GTOP-CB151	GTOP-CB151	GTOP-CE111	GTOP-CE111	0.0056	1
GTOP-CB151	GTOP-CB151	GTOP-CE131	GTOP-CE131	0.0015	1
GTOP-CB151	GTOP-CB151	GTOP-CE141	GTOP-CE141	0.0053	1
GTOP-CB151	GTOP-CB151	GTOP-CE161	GTOP-CE161	0.008	0.9945
GTOP-CB151	GTOP-CB151	GTOP-CF011	GTOP-CF011	0.0068	1
GTOP-CB151	GTOP-CB151	GTOP-CF051	GTOP-CF051	0.0073	0.9884
GTOP-CB151	GTOP-CB151	GTOP-CF121	GTOP-CF121	0.0059	0.9966
GTOP-CB151	GTOP-CB151	GTOP-CF201	GTOP-CF201	0.0075	0.9921
GTOP-CB151	GTOP-CB151	GTOP-CF221	GTOP-CF221	0.006	1
GTOP-CB151	GTOP-CB151	GTOP-CF241	GTOP-CF241	0.0068	1
GTOP-CB151	GTOP-CB151	GTOP-CF242	GTOP-CF242	8e-04	1
GTOP-CB151	GTOP-CB151	GTOP-CF301	GTOP-CF301	0.0077	0.9889
GTOP-CB151	GTOP-CB151	GTOP-CG041	GTOP-CG041	0.0073	0.985
GTOP-CB151	GTOP-CB151	GTOP-CG061	GTOP-CG061	0.0079	0.997
GTOP-CB151	GTOP-CB151	GTOP-CG071	GTOP-CG071	0.0118	0.9657
GTOP-CB151	GTOP-CB151	GTOP-CG091	GTOP-CG091	0.0049	1
GTOP-CB151	GTOP-CB151	GTOP-CG111	GTOP-CG111	0.0062	0.9892
GTOP-CB161	GTOP-CB161	GTOP-CB281	GTOP-CB281	0.0047	0.9932
GTOP-CB161	GTOP-CB161	GTOP-CC031	GTOP-CC031	0.0036	0.9953
GTOP-CB161	GTOP-CB161	GTOP-CC041	GTOP-CC041	0.004	1
GTOP-CB161	GTOP-CB161	GTOP-CC061	GTOP-CC061	0.0059	1
GTOP-CB161	GTOP-CB161	GTOP-CC121	GTOP-CC121	0.0062	0.991
GTOP-CB161	GTOP-CB161	GTOP-CC131	GTOP-CC131	0.0026	1
GTOP-CB161	GTOP-CB161	GTOP-CC141	GTOP-CC141	0.0038	1
GTOP-CB161	GTOP-CB161	GTOP-CC201	GTOP-CC201	0.0024	1
GTOP-CB161	GTOP-CB161	GTOP-CC231	GTOP-CC231	0.0028	1
GTOP-CB161	GTOP-CB161	GTOP-CC241	GTOP-CC241	0.0027	1
GTOP-CB161	GTOP-CB161	GTOP-CC251	GTOP-CC251	0.0065	0.9926
GTOP-CB161	GTOP-CB161	GTOP-CC291	GTOP-CC291	0.0052	1
GTOP-CB161	GTOP-CB161	GTOP-CC311	GTOP-CC311	0.0051	0.9806
GTOP-CB161	GTOP-CB161	GTOP-CD021	GTOP-CD021	0.0012	1
GTOP-CB161	GTOP-CB161	GTOP-CD121	GTOP-CD121	0.0058	1
GTOP-CB161	GTOP-CB161	GTOP-CE111	GTOP-CE111	0.006	1
GTOP-CB161	GTOP-CB161	GTOP-CE131	GTOP-CE131	0.0039	1
GTOP-CB161	GTOP-CB161	GTOP-CE141	GTOP-CE141	0.0073	1
GTOP-CB161	GTOP-CB161	GTOP-CE161	GTOP-CE161	0.009	1
GTOP-CB161	GTOP-CB161	GTOP-CF011	GTOP-CF011	0.0071	1
GTOP-CB161	GTOP-CB161	GTOP-CF051	GTOP-CF051	0.0072	0.9848
GTOP-CB161	GTOP-CB161	GTOP-CF121	GTOP-CF121	0.0077	0.9826
GTOP-CB161	GTOP-CB161	GTOP-CF201	GTOP-CF201	0.0065	0.9868
GTOP-CB161	GTOP-CB161	GTOP-CF221	GTOP-CF221	0.0073	0.9858
GTOP-CB161	GTOP-CB161	GTOP-CF241	GTOP-CF241	0.0063	1
GTOP-CB161	GTOP-CB161	GTOP-CF242	GTOP-CF242	-0.0017	1
GTOP-CB161	GTOP-CB161	GTOP-CF301	GTOP-CF301	0.006	1
GTOP-CB161	GTOP-CB161	GTOP-CG041	GTOP-CG041	0.0039	1
GTOP-CB161	GTOP-CB161	GTOP-CG061	GTOP-CG061	0.0053	0.9976
GTOP-CB161	GTOP-CB161	GTOP-CG071	GTOP-CG071	0.0077	1
GTOP-CB161	GTOP-CB161	GTOP-CG091	GTOP-CG091	0.0062	1
GTOP-CB161	GTOP-CB161	GTOP-CG111	GTOP-CG111	0.0079	0.982
GTOP-CB261	GTOP-CB261	GTOP-CB281	GTOP-CB281	0.001	0.9697
GTOP-CB261	GTOP-CB261	GTOP-CC031	GTOP-CC031	0.0056	1
GTOP-CB261	GTOP-CB261	GTOP-CC041	GTOP-CC041	0.0012	1
GTOP-CB261	GTOP-CB261	GTOP-CC061	GTOP-CC061	0.0069	0.9837
GTOP-CB261	GTOP-CB261	GTOP-CC121	GTOP-CC121	0.0036	0.983
GTOP-CB261	GTOP-CB261	GTOP-CC131	GTOP-CC131	0.0027	0.9868
GTOP-CB261	GTOP-CB261	GTOP-CC141	GTOP-CC141	0.005	0.9927
GTOP-CB261	GTOP-CB261	GTOP-CC201	GTOP-CC201	0.0027	1
GTOP-CB261	GTOP-CB261	GTOP-CC231	GTOP-CC231	0.0027	0.9939
GTOP-CB261	GTOP-CB261	GTOP-CC241	GTOP-CC241	3e-04	1
GTOP-CB261	GTOP-CB261	GTOP-CC251	GTOP-CC251	0.0092	0.9865
GTOP-CB261	GTOP-CB261	GTOP-CC291	GTOP-CC291	0.0053	0.9872
GTOP-CB261	GTOP-CB261	GTOP-CC311	GTOP-CC311	0.0048	0.9854
GTOP-CB261	GTOP-CB261	GTOP-CD021	GTOP-CD021	-0.0012	1
GTOP-CB261	GTOP-CB261	GTOP-CD121	GTOP-CD121	0.0031	1
GTOP-CB261	GTOP-CB261	GTOP-CE111	GTOP-CE111	0.0042	0.9789
GTOP-CB261	GTOP-CB261	GTOP-CE131	GTOP-CE131	0.0022	0.9606
GTOP-CB261	GTOP-CB261	GTOP-CE141	GTOP-CE141	0.0055	0.9694
GTOP-CB261	GTOP-CB261	GTOP-CE161	GTOP-CE161	0.0043	1
GTOP-CB261	GTOP-CB261	GTOP-CF011	GTOP-CF011	0.0046	0.996
GTOP-CB261	GTOP-CB261	GTOP-CF051	GTOP-CF051	0.0037	0.9653
GTOP-CB261	GTOP-CB261	GTOP-CF121	GTOP-CF121	0.005	0.9885
GTOP-CB261	GTOP-CB261	GTOP-CF201	GTOP-CF201	0.0049	0.9788
GTOP-CB261	GTOP-CB261	GTOP-CF221	GTOP-CF221	0.0072	0.9513
GTOP-CB261	GTOP-CB261	GTOP-CF241	GTOP-CF241	0.0069	0.9883
GTOP-CB261	GTOP-CB261	GTOP-CF242	GTOP-CF242	-0.004	1
GTOP-CB261	GTOP-CB261	GTOP-CF301	GTOP-CF301	0.0054	0.9622
GTOP-CB261	GTOP-CB261	GTOP-CG041	GTOP-CG041	0.0056	0.9754
GTOP-CB261	GTOP-CB261	GTOP-CG061	GTOP-CG061	0.0075	0.9607
GTOP-CB261	GTOP-CB261	GTOP-CG071	GTOP-CG071	0.0079	0.9833
GTOP-CB261	GTOP-CB261	GTOP-CG091	GTOP-CG091	0.004	0.9775
GTOP-CB261	GTOP-CB261	GTOP-CG111	GTOP-CG111	0.0066	0.9506
GTOP-CB271	GTOP-CB271	GTOP-CB281	GTOP-CB281	-0.038	1
GTOP-CB271	GTOP-CB271	GTOP-CC031	GTOP-CC031	-0.0431	1
GTOP-CB271	GTOP-CB271	GTOP-CC041	GTOP-CC041	-0.0414	1
GTOP-CB271	GTOP-CB271	GTOP-CC061	GTOP-CC061	-0.0429	1
GTOP-CB271	GTOP-CB271	GTOP-CC121	GTOP-CC121	-0.0373	1
GTOP-CB271	GTOP-CB271	GTOP-CC131	GTOP-CC131	-0.0435	1
GTOP-CB271	GTOP-CB271	GTOP-CC141	GTOP-CC141	-0.0457	1
GTOP-CB271	GTOP-CB271	GTOP-CC201	GTOP-CC201	-0.04	1
GTOP-CB271	GTOP-CB271	GTOP-CC231	GTOP-CC231	-0.0392	1
GTOP-CB271	GTOP-CB271	GTOP-CC241	GTOP-CC241	-0.0389	1
GTOP-CB271	GTOP-CB271	GTOP-CC251	GTOP-CC251	-0.0403	1
GTOP-CB271	GTOP-CB271	GTOP-CC291	GTOP-CC291	-0.0403	1
GTOP-CB271	GTOP-CB271	GTOP-CC311	GTOP-CC311	-0.0391	1
GTOP-CB271	GTOP-CB271	GTOP-CD021	GTOP-CD021	-0.0381	1
GTOP-CB271	GTOP-CB271	GTOP-CD121	GTOP-CD121	-0.0391	1
GTOP-CB271	GTOP-CB271	GTOP-CE111	GTOP-CE111	-0.0427	1
GTOP-CB271	GTOP-CB271	GTOP-CE131	GTOP-CE131	-0.0412	1
GTOP-CB271	GTOP-CB271	GTOP-CE141	GTOP-CE141	-0.0378	1
GTOP-CB271	GTOP-CB271	GTOP-CE161	GTOP-CE161	-0.0399	1
GTOP-CB271	GTOP-CB271	GTOP-CF011	GTOP-CF011	-0.0398	1
GTOP-CB271	GTOP-CB271	GTOP-CF051	GTOP-CF051	-0.0342	1
GTOP-CB271	GTOP-CB271	GTOP-CF121	GTOP-CF121	-0.0413	1
GTOP-CB271	GTOP-CB271	GTOP-CF201	GTOP-CF201	-0.0404	1
GTOP-CB271	GTOP-CB271	GTOP-CF221	GTOP-CF221	-0.0399	1
GTOP-CB271	GTOP-CB271	GTOP-CF241	GTOP-CF241	-0.0372	1
GTOP-CB271	GTOP-CB271	GTOP-CF242	GTOP-CF242	-0.042	1
GTOP-CB271	GTOP-CB271	GTOP-CF301	GTOP-CF301	-0.0361	1
GTOP-CB271	GTOP-CB271	GTOP-CG041	GTOP-CG041	-0.0372	1
GTOP-CB271	GTOP-CB271	GTOP-CG061	GTOP-CG061	-0.0418	1
GTOP-CB271	GTOP-CB271	GTOP-CG071	GTOP-CG071	-0.039	1
GTOP-CB271	GTOP-CB271	GTOP-CG091	GTOP-CG091	-0.0418	1
GTOP-CB271	GTOP-CB271	GTOP-CG111	GTOP-CG111	-0.0358	1
GTOP-BJ171	GTOP-BJ171	GTOP-CG171	GTOP-CG171	-0.0017	1
GTOP-BJ171	GTOP-BJ171	GTOP-CG172	GTOP-CG172	0.0027	0.9749
GTOP-BJ171	GTOP-BJ171	GTOP-CG191	GTOP-CG191	-0.0046	1
GTOP-BJ171	GTOP-BJ171	GTOP-CG211	GTOP-CG211	-0.0079	1
GTOP-BJ171	GTOP-BJ171	GTOP-CG261	GTOP-CG261	-0.0075	1
GTOP-BJ171	GTOP-BJ171	GTOP-CG271	GTOP-CG271	-0.005	1
GTOP-BJ171	GTOP-BJ171	GTOP-CH041	GTOP-CH041	-0.0029	0.9922
GTOP-BJ171	GTOP-BJ171	GTOP-CH081	GTOP-CH081	-0.0011	1
GTOP-BJ171	GTOP-BJ171	GTOP-CH082	GTOP-CH082	-9e-04	0.98
GTOP-BJ171	GTOP-BJ171	GTOP-CH091	GTOP-CH091	-0.0045	0.9917
GTOP-BJ171	GTOP-BJ171	GTOP-CH101	GTOP-CH101	-0.0025	1
GTOP-BJ171	GTOP-BJ171	GTOP-CH102	GTOP-CH102	-0.0011	0.9919
GTOP-BJ171	GTOP-BJ171	GTOP-CI161	GTOP-CI161	-0.0026	0.9911
GTOP-BJ171	GTOP-BJ171	GTOP-CI201	GTOP-CI201	-0.0034	1
GTOP-BJ171	GTOP-BJ171	GTOP-CI211	GTOP-CI211	-0.002	1
GTOP-BJ171	GTOP-BJ171	GTOP-CI221	GTOP-CI221	-0.0016	1
GTOP-BJ171	GTOP-BJ171	GTOP-CI222	GTOP-CI222	-0.0013	1
GTOP-BJ171	GTOP-BJ171	GTOP-CI231	GTOP-CI231	-0.0032	0.9934
GTOP-BJ171	GTOP-BJ171	GTOP-CI251	GTOP-CI251	-0.0032	1
GTOP-BJ171	GTOP-BJ171	GTOP-CI291	GTOP-CI291	-0.0041	0.991
GTOP-BJ171	GTOP-BJ171	GTOP-CI301	GTOP-CI301	-0.0056	1
GTOP-BJ171	GTOP-BJ171	GTOP-CJ091	GTOP-CJ091	-0.0062	1
GTOP-BJ171	GTOP-BJ171	GTOP-CJ092	GTOP-CJ092	-0.0014	0.9868
GTOP-BJ171	GTOP-BJ171	GTOP-CJ093	GTOP-CJ093	-0.0058	1
GTOP-BJ171	GTOP-BJ171	GTOP-CJ111	GTOP-CJ111	-0.0029	0.9919
GTOP-BJ171	GTOP-BJ171	GTOP-CJ151	GTOP-CJ151	-9e-04	0.9902
GTOP-BJ171	GTOP-BJ171	GTOP-CJ231	GTOP-CJ231	-0.0032	1
GTOP-BJ171	GTOP-BJ171	GTOP-CK031	GTOP-CK031	-0.0021	0.9977
GTOP-BJ171	GTOP-BJ171	GTOP-CL111	GTOP-CL111	-0.0026	1
GTOP-BJ171	GTOP-BJ171	GTOP-CL141	GTOP-CL141	-0.0028	1
GTOP-BJ171	GTOP-BJ171	GTOP-CL161	GTOP-CL161	-0.0015	1
GTOP-BJ171	GTOP-BJ171	GTOP-CL171	GTOP-CL171	-0.0018	1
GTOP-BJ191	GTOP-BJ191	GTOP-CG171	GTOP-CG171	-0.0012	1
GTOP-BJ191	GTOP-BJ191	GTOP-CG172	GTOP-CG172	0.0026	0.9735
GTOP-BJ191	GTOP-BJ191	GTOP-CG191	GTOP-CG191	-0.0025	0.9934
GTOP-BJ191	GTOP-BJ191	GTOP-CG211	GTOP-CG211	-0.0042	0.9565
GTOP-BJ191	GTOP-BJ191	GTOP-CG261	GTOP-CG261	-0.0036	0.9661
GTOP-BJ191	GTOP-BJ191	GTOP-CG271	GTOP-CG271	-8e-04	0.9896
GTOP-BJ191	GTOP-BJ191	GTOP-CH041	GTOP-CH041	5e-04	0.9536
GTOP-BJ191	GTOP-BJ191	GTOP-CH081	GTOP-CH081	-0.0012	1
GTOP-BJ191	GTOP-BJ191	GTOP-CH082	GTOP-CH082	-0.0044	1
GTOP-BJ191	GTOP-BJ191	GTOP-CH091	GTOP-CH091	-0.0049	1
GTOP-BJ191	GTOP-BJ191	GTOP-CH101	GTOP-CH101	-0.0037	1
GTOP-BJ191	GTOP-BJ191	GTOP-CH102	GTOP-CH102	-0.0018	1
GTOP-BJ191	GTOP-BJ191	GTOP-CI161	GTOP-CI161	-0.0022	1
GTOP-BJ191	GTOP-BJ191	GTOP-CI201	GTOP-CI201	-0.0016	0.9902
GTOP-BJ191	GTOP-BJ191	GTOP-CI211	GTOP-CI211	-0.0011	0.9914
GTOP-BJ191	GTOP-BJ191	GTOP-CI221	GTOP-CI221	-0.0036	1
GTOP-BJ191	GTOP-BJ191	GTOP-CI222	GTOP-CI222	-0.0025	1
GTOP-BJ191	GTOP-BJ191	GTOP-CI231	GTOP-CI231	-0.0011	0.983
GTOP-BJ191	GTOP-BJ191	GTOP-CI251	GTOP-CI251	-0.0017	1
GTOP-BJ191	GTOP-BJ191	GTOP-CI291	GTOP-CI291	-0.0041	1
GTOP-BJ191	GTOP-BJ191	GTOP-CI301	GTOP-CI301	-0.003	0.9917
GTOP-BJ191	GTOP-BJ191	GTOP-CJ091	GTOP-CJ091	-0.0035	0.9899
GTOP-BJ191	GTOP-BJ191	GTOP-CJ092	GTOP-CJ092	-0.0025	1
GTOP-BJ191	GTOP-BJ191	GTOP-CJ093	GTOP-CJ093	-0.0055	1
GTOP-BJ191	GTOP-BJ191	GTOP-CJ111	GTOP-CJ111	-0.0019	1
GTOP-BJ191	GTOP-BJ191	GTOP-CJ151	GTOP-CJ151	-0.0022	1
GTOP-BJ191	GTOP-BJ191	GTOP-CJ231	GTOP-CJ231	-0.002	1
GTOP-BJ191	GTOP-BJ191	GTOP-CK031	GTOP-CK031	6e-04	0.9771
GTOP-BJ191	GTOP-BJ191	GTOP-CL111	GTOP-CL111	-0.0016	1
GTOP-BJ191	GTOP-BJ191	GTOP-CL141	GTOP-CL141	-6e-04	0.9863
GTOP-BJ191	GTOP-BJ191	GTOP-CL161	GTOP-CL161	-0.0014	0.9911
GTOP-BJ191	GTOP-BJ191	GTOP-CL171	GTOP-CL171	-0.0025	0.9945
GTOP-BJ201	GTOP-BJ201	GTOP-CG171	GTOP-CG171	-0.0025	0.9951
GTOP-BJ201	GTOP-BJ201	GTOP-CG172	GTOP-CG172	0.0026	0.973
GTOP-BJ201	GTOP-BJ201	GTOP-CG191	GTOP-CG191	-0.0069	1
GTOP-BJ201	GTOP-BJ201	GTOP-CG211	GTOP-CG211	-0.0072	0.9814
GTOP-BJ201	GTOP-BJ201	GTOP-CG261	GTOP-CG261	-0.0088	1
GTOP-BJ201	GTOP-BJ201	GTOP-CG271	GTOP-CG271	-0.0036	0.9899
GTOP-BJ201	GTOP-BJ201	GTOP-CH041	GTOP-CH041	-0.0032	0.985
GTOP-BJ201	GTOP-BJ201	GTOP-CH081	GTOP-CH081	-0.0051	1
GTOP-BJ201	GTOP-BJ201	GTOP-CH082	GTOP-CH082	-0.0041	0.9812
GTOP-BJ201	GTOP-BJ201	GTOP-CH091	GTOP-CH091	-0.0058	0.9944
GTOP-BJ201	GTOP-BJ201	GTOP-CH101	GTOP-CH101	-0.0059	1
GTOP-BJ201	GTOP-BJ201	GTOP-CH102	GTOP-CH102	-0.0029	0.9948
GTOP-BJ201	GTOP-BJ201	GTOP-CI161	GTOP-CI161	-0.0063	1
GTOP-BJ201	GTOP-BJ201	GTOP-CI201	GTOP-CI201	-0.0034	0.9968
GTOP-BJ201	GTOP-BJ201	GTOP-CI211	GTOP-CI211	-0.0026	0.9881
GTOP-BJ201	GTOP-BJ201	GTOP-CI221	GTOP-CI221	-0.0054	1
GTOP-BJ201	GTOP-BJ201	GTOP-CI222	GTOP-CI222	-0.0045	1
GTOP-BJ201	GTOP-BJ201	GTOP-CI231	GTOP-CI231	-0.0056	1
GTOP-BJ201	GTOP-BJ201	GTOP-CI251	GTOP-CI251	-0.0053	1
GTOP-BJ201	GTOP-BJ201	GTOP-CI291	GTOP-CI291	-0.005	0.9794
GTOP-BJ201	GTOP-BJ201	GTOP-CI301	GTOP-CI301	-0.0049	0.9908
GTOP-BJ201	GTOP-BJ201	GTOP-CJ091	GTOP-CJ091	-0.0061	1
GTOP-BJ201	GTOP-BJ201	GTOP-CJ092	GTOP-CJ092	-0.0023	1
GTOP-BJ201	GTOP-BJ201	GTOP-CJ093	GTOP-CJ093	-0.0084	1
GTOP-BJ201	GTOP-BJ201	GTOP-CJ111	GTOP-CJ111	-0.0037	0.9953
GTOP-BJ201	GTOP-BJ201	GTOP-CJ151	GTOP-CJ151	-0.0026	0.9817
GTOP-BJ201	GTOP-BJ201	GTOP-CJ231	GTOP-CJ231	-0.006	1
GTOP-BJ201	GTOP-BJ201	GTOP-CK031	GTOP-CK031	-0.0043	0.9742
GTOP-BJ201	GTOP-BJ201	GTOP-CL111	GTOP-CL111	-0.0041	1
GTOP-BJ201	GTOP-BJ201	GTOP-CL141	GTOP-CL141	-0.0019	1
GTOP-BJ201	GTOP-BJ201	GTOP-CL161	GTOP-CL161	-0.0053	0.9854
GTOP-BJ201	GTOP-BJ201	GTOP-CL171	GTOP-CL171	-0.0037	0.9889
GTOP-BK021	GTOP-BK021	GTOP-CG171	GTOP-CG171	-0.0011	1
GTOP-BK021	GTOP-BK021	GTOP-CG172	GTOP-CG172	0.0022	0.9854
GTOP-BK021	GTOP-BK021	GTOP-CG191	GTOP-CG191	-0.0032	1
GTOP-BK021	GTOP-BK021	GTOP-CG211	GTOP-CG211	-0.0056	1
GTOP-BK021	GTOP-BK021	GTOP-CG261	GTOP-CG261	-0.0041	0.9936
GTOP-BK021	GTOP-BK021	GTOP-CG271	GTOP-CG271	-0.0015	1
GTOP-BK021	GTOP-BK021	GTOP-CH041	GTOP-CH041	-0.0021	1
GTOP-BK021	GTOP-BK021	GTOP-CH081	GTOP-CH081	0.0011	0.9957
GTOP-BK021	GTOP-BK021	GTOP-CH082	GTOP-CH082	-0.0026	1
GTOP-BK021	GTOP-BK021	GTOP-CH091	GTOP-CH091	-0.0029	1
GTOP-BK021	GTOP-BK021	GTOP-CH101	GTOP-CH101	-0.004	1
GTOP-BK021	GTOP-BK021	GTOP-CH102	GTOP-CH102	-0.0036	1
GTOP-BK021	GTOP-BK021	GTOP-CI161	GTOP-CI161	-0.0037	1
GTOP-BK021	GTOP-BK021	GTOP-CI201	GTOP-CI201	-9e-04	1
GTOP-BK021	GTOP-BK021	GTOP-CI211	GTOP-CI211	-8e-04	1
GTOP-BK021	GTOP-BK021	GTOP-CI221	GTOP-CI221	-0.0012	1
GTOP-BK021	GTOP-BK021	GTOP-CI222	GTOP-CI222	-0.0028	1
GTOP-BK021	GTOP-BK021	GTOP-CI231	GTOP-CI231	-0.0012	1
GTOP-BK021	GTOP-BK021	GTOP-CI251	GTOP-CI251	-0.003	1
GTOP-BK021	GTOP-BK021	GTOP-CI291	GTOP-CI291	-0.0028	0.9964
GTOP-BK021	GTOP-BK021	GTOP-CI301	GTOP-CI301	-0.0029	1
GTOP-BK021	GTOP-BK021	GTOP-CJ091	GTOP-CJ091	-0.0029	1
GTOP-BK021	GTOP-BK021	GTOP-CJ092	GTOP-CJ092	-0.0036	1
GTOP-BK021	GTOP-BK021	GTOP-CJ093	GTOP-CJ093	-0.0064	1
GTOP-BK021	GTOP-BK021	GTOP-CJ111	GTOP-CJ111	-0.0017	1
GTOP-BK021	GTOP-BK021	GTOP-CJ151	GTOP-CJ151	-3e-04	1
GTOP-BK021	GTOP-BK021	GTOP-CJ231	GTOP-CJ231	-0.0043	1
GTOP-BK021	GTOP-BK021	GTOP-CK031	GTOP-CK031	9e-04	0.9719
GTOP-BK021	GTOP-BK021	GTOP-CL111	GTOP-CL111	-4e-04	1
GTOP-BK021	GTOP-BK021	GTOP-CL141	GTOP-CL141	-0.0011	0.985
GTOP-BK021	GTOP-BK021	GTOP-CL161	GTOP-CL161	-0.0027	1
GTOP-BK021	GTOP-BK021	GTOP-CL171	GTOP-CL171	-0.0026	0.9929
GTOP-BK071	GTOP-BK071	GTOP-CG171	GTOP-CG171	-0.0032	1
GTOP-BK071	GTOP-BK071	GTOP-CG172	GTOP-CG172	2e-04	0.9909
GTOP-BK071	GTOP-BK071	GTOP-CG191	GTOP-CG191	-0.0038	1
GTOP-BK071	GTOP-BK071	GTOP-CG211	GTOP-CG211	-0.0087	1
GTOP-BK071	GTOP-BK071	GTOP-CG261	GTOP-CG261	-0.0045	0.9756
GTOP-BK071	GTOP-BK071	GTOP-CG271	GTOP-CG271	-0.0042	0.9903
GTOP-BK071	GTOP-BK071	GTOP-CH041	GTOP-CH041	-0.0047	1
GTOP-BK071	GTOP-BK071	GTOP-CH081	GTOP-CH081	-0.0046	1
GTOP-BK071	GTOP-BK071	GTOP-CH082	GTOP-CH082	-0.004	1
GTOP-BK071	GTOP-BK071	GTOP-CH091	GTOP-CH091	-0.006	1
GTOP-BK071	GTOP-BK071	GTOP-CH101	GTOP-CH101	-0.0076	1
GTOP-BK071	GTOP-BK071	GTOP-CH102	GTOP-CH102	-0.0041	1
GTOP-BK071	GTOP-BK071	GTOP-CI161	GTOP-CI161	-0.0044	1
GTOP-BK071	GTOP-BK071	GTOP-CI201	GTOP-CI201	-0.0049	1
GTOP-BK071	GTOP-BK071	GTOP-CI211	GTOP-CI211	-0.0036	1
GTOP-BK071	GTOP-BK071	GTOP-CI221	GTOP-CI221	-0.0059	1
GTOP-BK071	GTOP-BK071	GTOP-CI222	GTOP-CI222	-0.0053	1
GTOP-BK071	GTOP-BK071	GTOP-CI231	GTOP-CI231	-0.0035	0.9817
GTOP-BK071	GTOP-BK071	GTOP-CI251	GTOP-CI251	-0.0043	1
GTOP-BK071	GTOP-BK071	GTOP-CI291	GTOP-CI291	-0.0082	1
GTOP-BK071	GTOP-BK071	GTOP-CI301	GTOP-CI301	-0.0048	0.9902
GTOP-BK071	GTOP-BK071	GTOP-CJ091	GTOP-CJ091	-0.0053	1
GTOP-BK071	GTOP-BK071	GTOP-CJ092	GTOP-CJ092	-0.0074	1
GTOP-BK071	GTOP-BK071	GTOP-CJ093	GTOP-CJ093	-0.0066	1
GTOP-BK071	GTOP-BK071	GTOP-CJ111	GTOP-CJ111	-0.0024	0.981
GTOP-BK071	GTOP-BK071	GTOP-CJ151	GTOP-CJ151	-0.0014	0.9915
GTOP-BK071	GTOP-BK071	GTOP-CJ231	GTOP-CJ231	-0.0017	0.9857
GTOP-BK071	GTOP-BK071	GTOP-CK031	GTOP-CK031	-0.0036	0.9864
GTOP-BK071	GTOP-BK071	GTOP-CL111	GTOP-CL111	-0.0056	1
GTOP-BK071	GTOP-BK071	GTOP-CL141	GTOP-CL141	-0.0034	1
GTOP-BK071	GTOP-BK071	GTOP-CL161	GTOP-CL161	-0.0038	0.9814
GTOP-BK071	GTOP-BK071	GTOP-CL171	GTOP-CL171	-0.0045	0.9914
GTOP-BK161	GTOP-BK161	GTOP-CG171	GTOP-CG171	-0.0028	1
GTOP-BK161	GTOP-BK161	GTOP-CG172	GTOP-CG172	-0.002	0.9822
GTOP-BK161	GTOP-BK161	GTOP-CG191	GTOP-CG191	-0.0062	1
GTOP-BK161	GTOP-BK161	GTOP-CG211	GTOP-CG211	-0.009	1
GTOP-BK161	GTOP-BK161	GTOP-CG261	GTOP-CG261	-0.0057	1
GTOP-BK161	GTOP-BK161	GTOP-CG271	GTOP-CG271	-0.0047	0.9959
GTOP-BK161	GTOP-BK161	GTOP-CH041	GTOP-CH041	-0.0042	0.9889
GTOP-BK161	GTOP-BK161	GTOP-CH081	GTOP-CH081	-8e-04	0.9834
GTOP-BK161	GTOP-BK161	GTOP-CH082	GTOP-CH082	-0.0032	1
GTOP-BK161	GTOP-BK161	GTOP-CH091	GTOP-CH091	-0.0041	1
GTOP-BK161	GTOP-BK161	GTOP-CH101	GTOP-CH101	-0.0067	1
GTOP-BK161	GTOP-BK161	GTOP-CH102	GTOP-CH102	-0.0037	1
GTOP-BK161	GTOP-BK161	GTOP-CI161	GTOP-CI161	-0.0054	1
GTOP-BK161	GTOP-BK161	GTOP-CI201	GTOP-CI201	-0.0036	0.9922
GTOP-BK161	GTOP-BK161	GTOP-CI211	GTOP-CI211	-0.0014	0.9843
